"Brand","SKU","Category","Title","Text","Quantity","Price","Price Old","Photo","Characteristics:Cantitate","Characteristics:Putere","Characteristics:Tip","Characteristics:Grit","Characteristics:Greutate"
"MP","T1948","Materiale de unica folosinta","MP Buff MF-01 120/120","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","11","8","15","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1948.jpg","","","","120/120",""
"MP","T1949","Materiale de unica folosinta","MP Buff MF-03 180\180","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","6","8","15","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/90ab622bbf7cc64c2263e333115dc64c.webp https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/ef32d0364dc146ddfbd507b83eb3362e.webp","","","","180/180",""
"MP","T1950","Materiale de unica folosinta","MP Buff MF-04 220\220","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","7","8","15","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1950.jpg","","","","220/220",""
"MP","T1951","Materiale de unica folosinta","MP Buff MF-06 100/180","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","0","8","15","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1951.jpg","","","","100/180",""
"MP","T1952","Materiale de unica folosinta","MP Buff MF-07 180/180","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","13","8","15","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1952.jpg","","","","180/180",""
"MP","T1953","Materiale de unica folosinta","MP Buff MF-08 220\220","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","22","8","15","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1953.jpg","","","","220/220",""
"MP","T1954","Materiale de unica folosinta","MP Buff MF-13 320/320","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","18","8","15","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1954.jpg","","","","320/320",""
"MP","T1955","Materiale de unica folosinta","MP Buff MF-14 400/400","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","20","8","15","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1955.jpg","","","","400/400",""
"MP","T1957","Materiale de unica folosinta","MP Buff MF-72 180/240","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","15","8","15","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1957.jpg","","","","180/240",""
"MP","3196","Materiale de unica folosinta","MP Buff MF-77 100/180","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","28","8","15","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/3196.jpg","","","","100/180",""
"MP","3197","Materiale de unica folosinta","MP Buff MF-79 220/220","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","10","8","15","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/3197.jpg","","","","220/220",""
"MP","T1958","Materiale de unica folosinta","MP Buff MF-95 220/220","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","0","10","","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1958.jpg","","","","220/220",""
"MP","T1959","Materiale de unica folosinta","MP Buff MF-97 100/180","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","2","6","10","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1959.jpg","","","","100/180",""
"MP","3195","Materiale de unica folosinta","MP Buff MF-97 80/80","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","19","6","10","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/3195.jpg","","","","80/80",""
"MP","T2278","Accesuare pentru mesteri","MP Gel-Tipse Mix","Tipsuri gel mix pentru modelare rapidă – rezistente și flexibile, similare unghiilor naturale, suportă uzura zilnică. Se aplică pe orice bază sau gel de modelare și se usucă în lampă. Se îndepărtează cu freza sau lichid pentru gel-lac.","3","144","160","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T2278.jpg","","","","",""
"MP","T1960","Materiale de unica folosinta","MP MF-17 Buff 4in1 400/600/3000","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","15","8","25","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1960.jpg","","","","400/600",""
"MP","2969","Materiale de unica folosinta","MP Mini Buff 50buc.","Șlefuitor pentru unghii – ideal pentru netezirea rapidă și precisă a unghiilor artificiale sau naturale înainte de aplicarea gelului sau lacului. Îndepărtează luciul natural și nivelează suprafața pentru un finisaj perfect.","5","70","95","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/2969.jpg","","","","",""
"MP","T1901","Accesuare pentru mesteri","MP pensula MPCL- K1","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","4","58","65","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/2b079eccb58276a52f7f91f6f75df23a.jpg","","","","",""
"MP","T1902","Accesuare pentru mesteri","MP pensula MPCL- K2","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","0","58","65","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/000e431c7bf21564d14ae45cccdf85e7.jpg","","","","",""
"MP","T1903","Accesuare pentru mesteri","MP pensula MPCL-28","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","14","27","30","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/3d9d19dc74a7b85216427949e96f7790.jpg","","","","",""
"MP","T1904","Accesuare pentru mesteri","MP pensula MPCL-29","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","14","27","30","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/44c230d46ecbd25144c0e1eca1bd034a.jpg","","","","",""
"MP","T1905","Accesuare pentru mesteri","MP pensula MPCL-31","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","13","27","30","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/49618e7c65c5ff1e3cb2f338305d5502.jpg","","","","",""
"MP","T1906","Accesuare pentru mesteri","MP pensula MPCL-38","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","7","27","30","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1906.jpg","","","","",""
"MP","T1907","Accesuare pentru mesteri","MP pensula MPCL-505","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","9","27","30","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/5a1e492b31647e82beec321700b3f2fa.jpg","","","","",""
"MP","T1908","Accesuare pentru mesteri","MP pensula MPCL-506","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","4","27","30","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1908.jpg","","","","",""
"MP","T1909","Accesuare pentru mesteri","MP pensula MPCL-510","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","3","27","30","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1909.jpg","","","","",""
"MP","T1910","Accesuare pentru mesteri","MP pensula MPCL-52","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","13","49","55","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/16910bb219d65dd2d4a3fdf70937d1c1.jpg","","","","",""
"MP","T1911","Accesuare pentru mesteri","MP pensula MPCL-53","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","10","49","55","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1911.jpg","","","","",""
"MP","T1912","Accesuare pentru mesteri","MP pensula MPCL-54","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","7","49","55","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/6033ab541a13c1d877c1a4989f2cd85e.jpg","","","","",""
"MP","T1913","Accesuare pentru mesteri","MP pensula MPCL-56","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","4","49","55","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/ef0ca9aa53630b474f25c61c82843412.jpg","","","","",""
"MP","T1914","Accesuare pentru mesteri","MP pensula MPCL-57","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","3","49","55","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1914.jpg","","","","",""
"MP","T1915","Accesuare pentru mesteri","MP pensula MPCL-58","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","3","49","55","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/60dfc3146c22186a41645beef870368c.jpg","","","","",""
"MP","T1916","Accesuare pentru mesteri","MP pensula MPCL-59","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","7","49","55","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/72f34e9c2e56a933a37742b9a2e7c511.jpg","","","","",""
"MP","T1917","Accesuare pentru mesteri","MP pensula MPCL-60","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","7","49","55","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/1deb553d51efabafc55dbd036c92b1f0.jpg","","","","",""
"MP","T1918","Accesuare pentru mesteri","MP pensula MPCL-62","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","5","49","55","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/4657489ab075b76df3a3eb34534bdb39.jpg","","","","",""
"MP","T1919","Accesuare pentru mesteri","MP pensula ombre MPCL-63","Pensulă ideală pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","6","49","55","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/c2355b63e8a3d20e79fcfbd56d77c2fb.webp","","","","",""
"MP","T1961","Materiale de unica folosinta","MP pila picatura 1buc. 100/180","Instrument profesional pentru modelarea şi finisarea unghiilor, disponibil în diverse tipuri.","0","3","5","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/0e4dd049b3a97141b57bb42d1357389e.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/c71a01a32dea20c0fdde526c68c2b61c.jpg","","","","100/180",""
"MP","T1964","Materiale de unica folosinta","MP pila picatura 50buc. 100/180","Instrument profesional pentru modelarea şi finisarea unghiilor, disponibil în diverse tipuri.","0","130","150","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/0e4dd049b3a97141b57bb42d1357389e.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/c71a01a32dea20c0fdde526c68c2b61c.jpg","","","","100/180",""
"MP","T2279","Accesuare pentru mesteri","MP tipse reutilizabile Almond","Forme superioare pentru unghii – permit modelarea unghiilor cu aspect natural, de orice lungime. Pot fi folosite pentru acrigel sau poligel și oferă aplicare uniformă, fără necesitatea șlefuirii excesive. Ideal atât pentru salon, cât și pentru uz acasă.","2","76","85","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T2279.jpg","","","","",""
"MP","T2280","Accesuare pentru mesteri","MP tipse reutilizabile Arch","Forme superioare pentru unghii – permit modelarea unghiilor cu aspect natural, de orice lungime. Pot fi folosite pentru acrigel sau poligel și oferă aplicare uniformă, fără necesitatea șlefuirii excesive. Ideal atât pentru salon, cât și pentru uz acasă.","0","76","85","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T2280.jpg","","","","",""
"MP","T2281","Accesuare pentru mesteri","MP tipse reutilizabile Mix","Forme superioare pentru unghii – permit modelarea unghiilor cu aspect natural, de orice lungime. Pot fi folosite pentru acrigel sau poligel și oferă aplicare uniformă, fără necesitatea șlefuirii excesive. Ideal atât pentru salon, cât și pentru uz acasă.","5","76","85","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T2281.jpg","","","","",""
"MP","T2282","Accesuare pentru mesteri","MP tipse reutilizabile Multishape","Forme superioare pentru unghii – permit modelarea unghiilor cu aspect natural, de orice lungime. Pot fi folosite pentru acrigel sau poligel și oferă aplicare uniformă, fără necesitatea șlefuirii excesive. Ideal atât pentru salon, cât și pentru uz acasă.","5","76","85","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T2282.jpg","","","","",""
"MP","2965","Accesuare pentru mesteri","MP Sandvich tips almond","Forme superioare pentru unghii – permit modelarea unghiilor cu aspect natural, de orice lungime. Pot fi folosite pentru acrigel sau poligel și oferă aplicare uniformă, fără necesitatea șlefuirii excesive. Ideal atât pentru salon, cât și pentru uz acasă.","","90","100","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/2965.jpg","","","","",""
"MP","2966","Accesuare pentru mesteri","MP Sandvich tips square","Forme superioare pentru unghii – permit modelarea unghiilor cu aspect natural, de orice lungime. Pot fi folosite pentru acrigel sau poligel și oferă aplicare uniformă, fără necesitatea șlefuirii excesive. Ideal atât pentru salon, cât și pentru uz acasă.","0","90","100","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/2966.jpg","","","","",""
"MP","T1920","Accesuare pentru mesteri","MP set pensule 3 buc.","Set de pensule ideale pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","4","63","70","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1920.jpg","","","","",""
"MP","T1921","Accesuare pentru mesteri","MP set pensule 5 buc.","Set de pensule ideale pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","3","117","130","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/ef217090b3b8862b72cefde434b7f489.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/90f5f0d3845d437bb69f2f99dd6f3d52.jpg","","","","",""
"MP","T1922","Accesuare pentru mesteri","MP set pensule 9 buc.","Set de pensule ideale pentru aplicarea precisă a vopselei, gelurilor sau a produselor pentru contur, oferind definire și control maxim la fiecare aplicare.","1","117","130","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/af26396f1653aa859e5358c51cc5b679.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/d3c21a0f145dc9078fa1e80aadb92a63.jpg","","","","",""
"MP","T2144","Accesuare pentru mesteri","MP stamp stamping dublu MP-49","Accesoriu profesional pentru decorarea unghiilor, ideal pentru transferul rapid și precis al modelelor pe gel sau ojă. Ușor de utilizat, oferă rezultate uniforme și creative pentru manichiură profesională.","6","108","120","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/38e7fca4200ffd2588a21eab1af6c42c.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/f0a95b5424a6049e54ad573697b26c72.jpg","","","","",""
"MP","T2145","Accesuare pentru mesteri","MP stamp stamping chrome MP-50","Accesoriu profesional pentru decorarea unghiilor, ideal pentru transferul rapid și precis al modelelor pe gel sau ojă. Ușor de utilizat, oferă rezultate uniforme și creative pentru manichiură profesională.","3","72","80","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/66d027f9a7223f97ea4c2ed56598d3c0.jpg","","","","",""
"MP","T2146","Accesuare pentru mesteri","MP stamp stamping mini ST MP-33","Accesoriu profesional pentru decorarea unghiilor, ideal pentru transferul rapid și precis al modelelor pe gel sau ojă. Ușor de utilizat, oferă rezultate uniforme și creative pentru manichiură profesională.","4","36","40","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/49268489784032745d92157f849a84ca.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/9f6d69a9ef72171e8398807f517e9aa6.png","","","","",""
"","3056","Accesuare pentru mesteri","Pinceta pentru curbura","Instrument profesional pentru crearea formei perfecte în C a unghiilor artificiale. Permite modelarea elegantă, fixarea și uscarea gelului direct în lampă UV. Rezistent la sterilizare și dezinfectare, ideal pentru uz profesional în manichiură.","6","70","85","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/d1ee4afeafd8a61cafa60e3743253345.webp","","","","",""
"My Lamination","T2057","Totul pentru sprancene","My Lamination Brow Lift Cream 1,5 ml Step 1","Cremă profesională pentru laminarea sprâncenelor, prima etapă a procedurii. Înmoaie firele și pregătește sprâncenele pentru modelare, asigurând rezultate precise și durabile.","0","70","","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/ac3409c9b974fd9768f0789b47786d0d.jpg","5 ml","","","",""
"My Lamination","T1570","Totul pentru sprancene","My Lamination Hydrating Serum 1,5 ml Step 3","Etapa finală a procedurii, acest ser are o dublă acțiune: închide cuticula firului, îndepărtează delicat reziduurile și hidratează profund genele sau sprâncenele. Oferă un aspect sănătos, neted și bine îngrijit.","0","95","","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1570.jpg","5 ml","","","",""
"My Lamination","T1571","Totul pentru sprancene","My Lamination Lifting Cream 1,5 ml Step 1","Creează noul curl al genelor și direcția sprâncenelor, lăsând firele flexibile și elastice. Pregătește genele și sprâncenele pentru aplicarea pasului 2 – Neutralising Cream+. Formulă rapidă, delicată și eficientă, care oferă un aspect sănătos, strălucitor și bine definit fără a deteriora firele.","0","95","","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1571.jpg","5 ml","","","",""
"My Lamination","T1572","Totul pentru sprancene","My Lamination Neutralising Cream 1,5 ml Step 2","Formula îmbunătățită asigură un curl frumos și fixare durabilă. Textura cremoasă neutralizează delicat efectele primei soluții chimice. Formula pentru sprâncene este fără bromat de sodiu și este special concepută pentru a funcționa perfect împreună cu Soluțiile No. 1 și No. 3 My Lamination.","0","95","","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1572.jpg","5 ml","","","",""
"My Lamination","T1573","Totul pentru sprancene","My Lamination Vitamin Lashbrow Botox 1,5 ml","My Lamination Vitamin Lash & Brow Botox este un tratament profesional pentru gene și sprâncene, conceput pentru hidratare intensă, regenerare și fortificare. Formula sa bogată în vitamine și nutrienți ajută la refacerea structurii firului de păr, oferindu-i un aspect mai sănătos, mai dens și mai strălucitor.","2","69","75","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T1573.jpg","5 ml","","","",""
"Neoseptin","T2015","Sterilizare&Dezinfectare","Solutie sterilizare Neoseptin 250ml","Lichid dezinfectant incolor, cu un parfum ușor și proaspăt. Formula sa delicată nu irită pielea, fiind potrivită atât pentru igienizarea mâinilor, cât și pentru dezinfectarea zgârieturilor, rănilor mici sau chiar a mucoaselor. O soluție sigură și eficientă în situațiile în care nu ai acces la apă și săpun.","0","120","","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/ca4e84c7e260e34caed76a5b95d52d8d.jpg","250 ml","","","",""
"","2934","Design","Nail Mania AERO-set pentru ombre","-5","0","120","","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/f9aa4bd2698a9d19e7d68174837c9a29.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/a3a5e472d177054fb2bf255b6585c4ee.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/ca02c978bbe18bb471bfef8ceae2bf77.jpg","","","","",""
"NUDE","3184","EPILARE","NUDE Body Scrub 250ml  Almond","NUDE Body Scrub este un exfoliant corporal profesional, conceput pentru îndepărtarea celulelor moarte și revitalizarea pielii. Formula sa lasă pielea mai netedă, catifelată și hidratată, oferind un aspect sănătos și luminos după utilizare.","3","170","200","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/3184.jpg","250 ml","","","",""
"NUDE","3185","EPILARE","NUDE Body Scrub 250ml  Argila","NUDE Body Scrub este un exfoliant corporal profesional, conceput pentru îndepărtarea celulelor moarte și revitalizarea pielii. Formula sa lasă pielea mai netedă, catifelată și hidratată, oferind un aspect sănătos și luminos după utilizare.","1","170","200","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/3185.jpg","250 ml","","","",""
"NUDE","3186","EPILARE","NUDE Body Scrub 250ml  Sare de mare","NUDE Body Scrub este un exfoliant corporal profesional, conceput pentru îndepărtarea celulelor moarte și revitalizarea pielii. Formula sa lasă pielea mai netedă, catifelată și hidratată, oferind un aspect sănătos și luminos după utilizare.","3","170","200","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/3186.jpg","250 ml","","","",""
"NUDE","3181","EPILARE","NUDE Fluid post epilare 350ml","NUDE Fluid post epilare este o loțiune profesională destinată îngrijirii pielii după epilare, care calmează iritațiile și reduce senzația de disconfort. Formula sa hidratează și revitalizează pielea, lăsând-o catifelată, netedă și protejată după procedură.","3","204","240","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/3181.jpg","350 ml","","","",""
"NUDE","3180","EPILARE","NUDE Fluid post epilare 350ml Mango","NUDE Fluid post epilare este o loțiune profesională destinată îngrijirii pielii după epilare, care calmează iritațiile și reduce senzația de disconfort. Formula sa hidratează și revitalizează pielea, lăsând-o catifelată, netedă și protejată după procedură.","2","204","240","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/3180.jpg","350 ml","","","",""
"NUDE","3182","EPILARE","NUDE Fluid post epilare 350ml Visina","NUDE Fluid post epilare este o loțiune profesională destinată îngrijirii pielii după epilare, care calmează iritațiile și reduce senzația de disconfort. Formula sa hidratează și revitalizează pielea, lăsând-o catifelată, netedă și protejată după procedură.","1","204","240","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/3182.jpg","350 ml","","","",""
"NUDE","3177","EPILARE","NUDE Lotion 350ml","NUDE Lotion înainte de epilare este o loțiune profesională concepută pentru curățarea și pregătirea pielii înainte de procedura de epilare. Îndepărtează impuritățile și excesul de sebum, asigurând o aderență optimă a produsului și o epilare mai eficientă și confortabilă.","3","204","240","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/3177.jpg","350 ml","","","",""
"NUDE","3178","EPILARE","NUDE Lotion 350ml №Mango","NUDE Lotion înainte de epilare este o loțiune profesională concepută pentru curățarea și pregătirea pielii înainte de procedura de epilare. Îndepărtează impuritățile și excesul de sebum, asigurând o aderență optimă a produsului și o epilare mai eficientă și confortabilă.","3","204","240","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/3178.jpg","350 ml","","","",""
"NUDE","3179","EPILARE","NUDE Lotion 350ml №Visina","NUDE Lotion înainte de epilare este o loțiune profesională concepută pentru curățarea și pregătirea pielii înainte de procedura de epilare. Îndepărtează impuritățile și excesul de sebum, asigurând o aderență optimă a produsului și o epilare mai eficientă și confortabilă.","3","204","240","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/3179.jpg","350 ml","","","",""
"NUDE","3183","EPILARE","NUDE SOS Mask 200ml","NUDE SOS Mask este o mască profesională cu acțiune intens reparatoare, concepută pentru calmarea și regenerarea pielii. Formula sa hrănitoare ajută la reducerea iritațiilor, hidratarea profundă și refacerea confortului pielii, oferind un aspect mai neted și revitalizat.","2","340","400","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/3183.jpg","200 ml","","","",""
"NUDE","3159","EPILARE","NUDE Pasta de zahar 1,4kg hard","Pastă profesională pentru epilare, potrivită pentru acasă sau salon. Îndepărtează eficient orice tip de păr, fără a irita pielea, oferind senzație de catifelare și netezime. Formula naturală și densitatea medie permit aplicarea prin tehnica bandaj sau manuală, pentru o epilare confortabilă și eficientă.","1","340","400","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/22cb79cd209fccbceed9b763ae26e43b.jpg","","","","","1.4 kg"
"NUDE","3158","EPILARE","NUDE Pasta de zahar 1,4kg medium","Pastă profesională pentru epilare, potrivită pentru acasă sau salon. Îndepărtează eficient orice tip de păr, fără a irita pielea, oferind senzație de catifelare și netezime. Formula naturală și densitatea medie permit aplicarea prin tehnica bandaj sau manuală, pentru o epilare confortabilă și eficientă.","1","340","400","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/22cb79cd209fccbceed9b763ae26e43b.jpg","","","","","1.4 kg"
